5.838529 1.308679 0.753131 
5.972974 1.401292 0.474669 
6.307503 1.667574 -0.046403 
6.141291 1.490391 0.468364 
6.129971 1.568405 -0.061496 
6.129971 1.568405 -0.061496 
6.141291 1.490391 0.468364 
5.972974 1.401292 0.474669 
6.433281 1.851541 -0.630656 
6.484700 1.938839 -0.978324 
6.586384 1.992165 -0.660692 
6.050094 1.709385 -1.013535 
5.979357 1.720420 -1.199126 
6.161871 1.768633 -1.151324 
4.331507 3.015756 -3.036649 
4.365210 3.150619 -3.341365 
4.445600 3.022049 -3.444098 
6.890563 -2.989934 8.758367 
7.037897 -3.260483 9.169834 
6.760347 -3.047719 8.578914 
3.259393 -3.247672 9.285388 
3.124740 -2.858735 8.554900 
3.331291 -3.365707 9.252619 
4.694250 -4.125314 9.014499 
4.569641 -3.962481 8.744667 
4.835198 -4.015489 8.722380 
4.569641 -3.962481 8.744667 
4.377579 -4.152041 9.319481 
4.264206 -3.863784 8.778737 
5.770284 -3.418472 7.987509 
5.639451 -3.330514 7.821676 
5.838846 -3.247040 7.836253 
7.378217 -3.381017 10.282378 
7.285507 -3.252944 9.824621 
7.247103 -2.984296 9.685718 
7.247103 -2.984296 9.685718 
7.285507 -3.252944 9.824621 
7.216671 -3.064936 9.540251 
6.772414 -3.250922 8.743878 
6.760347 -3.047719 8.578914 
6.943628 -3.437035 9.154992 
6.943628 -3.437035 9.154992 
6.760347 -3.047719 8.578914 
7.037897 -3.260483 9.169834 
3.127516 -2.934616 8.985014 
3.259393 -3.247672 9.285388 
3.188638 -3.087447 9.311739 
3.331291 -3.365707 9.252619 
3.287806 -3.192561 8.835846 
3.434301 -3.548729 9.406938 
3.434301 -3.548729 9.406938 
3.287806 -3.192561 8.835846 
3.490519 -3.546942 9.159732 
6.943628 -3.437035 9.154992 
7.037897 -3.260483 9.169834 
7.109376 -3.558156 9.546855 
7.037897 -3.260483 9.169834 
7.146376 -3.204457 9.376779 
7.196032 -3.443991 9.638745 
7.109376 -3.558156 9.546855 
7.037897 -3.260483 9.169834 
7.196032 -3.443991 9.638745 
7.285507 -3.252944 9.824621 
7.254644 -3.330722 9.733005 
7.216671 -3.064936 9.540251 
3.219434 -3.052992 9.695069 
3.185170 -3.047046 9.459506 
3.320080 -3.347236 9.826835 
3.320080 -3.347236 9.826835 
3.185170 -3.047046 9.459506 
3.188638 -3.087447 9.311739 
3.320080 -3.347236 9.826835 
3.188638 -3.087447 9.311739 
3.345732 -3.428267 9.695231 
3.188638 -3.087447 9.311739 
3.259393 -3.247672 9.285388 
3.345732 -3.428267 9.695231 
3.259393 -3.247672 9.285388 
3.331291 -3.365707 9.252619 
3.400166 -3.531818 9.652794 
3.345732 -3.428267 9.695231 
3.259393 -3.247672 9.285388 
3.400166 -3.531818 9.652794 
7.378217 -3.381017 10.282378 
7.247103 -2.984296 9.685718 
7.277673 -2.955935 9.916280 
3.211938 -2.885951 9.769509 
3.219434 -3.052992 9.695069 
3.306406 -3.166819 10.037607 
3.306406 -3.166819 10.037607 
3.320080 -3.347236 9.826835 
3.390840 -3.404815 10.202189 
3.306406 -3.166819 10.037607 
3.219434 -3.052992 9.695069 
3.320080 -3.347236 9.826835 
3.404124 -2.973704 10.426064 
3.279496 -2.885500 10.035741 
3.380431 -3.180625 10.338103 
3.279496 -2.885500 10.035741 
3.211938 -2.885951 9.769509 
3.306406 -3.166819 10.037607 
3.306406 -3.166819 10.037607 
3.390840 -3.404815 10.202189 
3.380431 -3.180625 10.338103 
3.279496 -2.885500 10.035741 
3.306406 -3.166819 10.037607 
3.380431 -3.180625 10.338103 
3.475434 -3.451938 10.620032 
3.390840 -3.404815 10.202189 
3.509427 -3.642953 10.576708 
3.380431 -3.180625 10.338103 
3.390840 -3.404815 10.202189 
3.475434 -3.451938 10.620032 
3.380431 -3.180625 10.338103 
3.475434 -3.451938 10.620032 
3.473640 -3.180663 10.672785 
5.867789 -0.203597 6.654738 
5.948662 -0.378117 7.177568 
6.021182 -0.459485 7.097988 
3.518584 -3.398291 10.829215 
3.475434 -3.451938 10.620032 
3.580673 -3.628499 11.036183 
3.475434 -3.451938 10.620032 
3.509427 -3.642953 10.576708 
3.590078 -3.776264 10.942871 
3.580673 -3.628499 11.036183 
3.475434 -3.451938 10.620032 
3.590078 -3.776264 10.942871 
5.867789 -0.203597 6.654738 
6.021182 -0.459485 7.097988 
6.070051 -0.545107 6.973978 
3.438618 -1.609717 9.657357 
3.364308 -1.801023 9.697740 
3.512156 -1.965511 10.075664 
3.518094 -0.603989 8.624012 
3.251423 -0.579435 8.413109 
3.508512 -0.791703 8.854076 
3.869387 -2.911430 11.500083 
3.742552 -3.047490 11.345543 
3.849561 -3.163346 11.725733 
3.508512 -0.791703 8.854076 
3.251423 -0.579435 8.413109 
3.259914 -0.812418 8.672266 
3.849561 -3.163346 11.725733 
4.013842 -3.227058 12.245680 
3.995603 -2.971635 11.840089 
7.678646 -3.762726 12.339602 
7.629224 -3.646750 12.195354 
7.603601 -3.594144 12.380722 
3.785072 -3.536714 11.898902 
3.872944 -3.816198 12.535627 
3.915256 -3.574392 12.409332 
3.869387 -2.911430 11.500083 
3.849561 -3.163346 11.725733 
3.995603 -2.971635 11.840089 
5.173709 -0.400311 8.375444 
5.428534 -0.419001 8.201976 
4.925032 -0.153155 8.026825 
3.995603 -2.971635 11.840089 
4.013842 -3.227058 12.245680 
4.073915 -3.049860 12.127865 
7.705540 -3.864368 12.999023 
7.650457 -3.806496 13.327679 
7.721843 -4.013269 13.485971 
7.650457 -3.806496 13.327679 
7.705540 -3.864368 12.999023 
7.620200 -3.715810 13.156373 
7.721843 -4.013269 13.485971 
7.650457 -3.806496 13.327679 
7.671346 -3.944132 13.772840 
7.617112 -3.811125 13.650456 
7.650457 -3.806496 13.327679 
7.532628 -3.593861 13.203864 
7.650457 -3.806496 13.327679 
7.617112 -3.811125 13.650456 
7.671346 -3.944132 13.772840 
6.084539 2.137159 -3.055778 
6.010468 2.184588 -3.230536 
6.218147 2.204739 -3.189278 
5.627321 2.330817 -3.584670 
5.931214 2.239386 -3.402191 
5.881464 2.135951 -3.083725 
5.931214 2.239386 -3.402191 
6.010468 2.184588 -3.230536 
5.881464 2.135951 -3.083725 
6.084539 2.137159 -3.055778 
6.271463 2.166983 -3.005489 
6.151196 2.096317 -2.877510 
6.151196 2.096317 -2.877510 
6.317126 2.130990 -2.813351 
6.209244 2.033003 -2.577606 
4.598680 4.880639 -5.431401 
4.550667 4.939389 -5.717953 
4.564616 4.759881 -5.365871 
6.484700 1.938839 -0.978324 
6.315482 1.848915 -1.228377 
6.452877 1.977319 -1.630952 
6.484700 1.938839 -0.978324 
6.688791 2.132357 -0.934494 
6.586384 1.992165 -0.660692 
6.308238 1.609193 0.359856 
6.307503 1.667574 -0.046403 
6.442946 1.751879 0.041385 
4.282289 1.683547 0.093025 
4.240232 1.912822 -0.419292 
4.478224 1.854897 -0.607129 
6.141291 1.490391 0.468364 
6.023718 1.351954 1.005282 
5.972974 1.401292 0.474669 
6.141291 1.490391 0.468364 
6.307503 1.667574 -0.046403 
6.308238 1.609193 0.359856 
6.433281 1.851541 -0.630656 
6.442946 1.751879 0.041385 
6.307503 1.667574 -0.046403 
6.433281 1.851541 -0.630656 
6.586384 1.992165 -0.660692 
6.442946 1.751879 0.041385 
4.444012 4.570922 -5.710562 
4.444117 4.762923 -6.027815 
4.420294 4.577050 -5.989622 
4.444012 4.570922 -5.710562 
4.420294 4.577050 -5.989622 
4.436475 4.447503 -5.676621 
4.444117 4.762923 -6.027815 
4.444012 4.570922 -5.710562 
4.484691 4.700667 -5.615943 
4.564616 4.759881 -5.365871 
4.550667 4.939389 -5.717953 
4.484691 4.700667 -5.615943 
4.564616 4.759881 -5.365871 
4.484691 4.700667 -5.615943 
4.522203 4.625303 -5.361992 
4.550667 4.939389 -5.717953 
4.444117 4.762923 -6.027815 
4.484691 4.700667 -5.615943 
4.550667 4.939389 -5.717953 
4.518413 5.009851 -6.044853 
4.444117 4.762923 -6.027815 
6.161871 1.768633 -1.151324 
6.159204 1.811158 -1.471803 
6.315482 1.848915 -1.228377 
5.979357 1.720420 -1.199126 
6.159204 1.811158 -1.471803 
6.161871 1.768633 -1.151324 
4.688437 3.539285 -5.734665 
4.674165 3.356088 -5.284044 
4.622502 3.498686 -5.442955 
4.592753 3.731238 -5.865979 
4.622502 3.498686 -5.442955 
4.542431 3.643083 -5.425450 
4.592753 3.731238 -5.865979 
4.688437 3.539285 -5.734665 
4.622502 3.498686 -5.442955 
4.486364 3.798683 -5.339266 
4.468579 3.961083 -5.500223 
4.496624 3.858373 -5.603491 
4.542431 3.643083 -5.425450 
4.486364 3.798683 -5.339266 
4.496624 3.858373 -5.603491 
4.486364 3.798683 -5.339266 
4.466990 3.894917 -5.237557 
4.468579 3.961083 -5.500223 
4.688437 3.539285 -5.734665 
4.648895 3.746629 -6.071209 
4.742469 3.660836 -6.108813 
4.688437 3.539285 -5.734665 
4.819576 3.482817 -5.887203 
4.761184 3.438601 -5.679079 
4.864358 3.292889 -5.537332 
4.674165 3.356088 -5.284044 
4.761184 3.438601 -5.679079 
4.466990 3.894917 -5.237557 
4.455010 4.092544 -5.405969 
4.468579 3.961083 -5.500223 
4.648895 3.746629 -6.071209 
4.688437 3.539285 -5.734665 
4.592753 3.731238 -5.865979 
4.592753 3.731238 -5.865979 
4.542431 3.643083 -5.425450 
4.501243 3.934167 -5.864420 
4.501243 3.934167 -5.864420 
4.542431 3.643083 -5.425450 
4.496624 3.858373 -5.603491 
4.468579 3.961083 -5.500223 
4.455010 4.092544 -5.405969 
4.449758 4.119279 -5.756248 
4.496624 3.858373 -5.603491 
4.468579 3.961083 -5.500223 
4.449758 4.119279 -5.756248 
4.501243 3.934167 -5.864420 
4.496624 3.858373 -5.603491 
4.449758 4.119279 -5.756248 
4.449758 4.119279 -5.756248 
4.455010 4.092544 -5.405969 
4.421934 4.392396 -5.845477 
2.600326 -0.046873 4.248160 
2.701402 -0.297999 4.372306 
2.610596 -0.501041 4.784279 
6.885610 2.378539 -0.401441 
6.782596 2.145403 -0.000802 
6.745031 2.113384 -0.246122 
4.449758 4.119279 -5.756248 
4.421934 4.392396 -5.845477 
4.421019 4.364290 -5.983023 
4.421934 4.392396 -5.845477 
4.455010 4.092544 -5.405969 
4.436475 4.447503 -5.676621 
4.073170 -2.808041 7.145916 
4.332452 -2.896454 7.185974 
4.528819 -3.289484 7.658933 
4.880509 -3.816204 8.347548 
5.061681 -3.806033 8.309612 
5.215410 -3.979262 8.605084 
5.057745 -4.043514 8.726000 
4.880509 -3.816204 8.347548 
5.215410 -3.979262 8.605084 
5.215410 -3.979262 8.605084 
5.061681 -3.806033 8.309612 
5.376550 -3.896900 8.490773 
5.215410 -3.979262 8.605084 
5.376550 -3.896900 8.490773 
5.510634 -4.051327 8.801340 
5.510634 -4.051327 8.801340 
5.615085 -3.885176 8.559112 
5.736899 -4.048021 8.893547 
5.376550 -3.896900 8.490773 
5.615085 -3.885176 8.559112 
5.510634 -4.051327 8.801340 
5.736899 -4.048021 8.893547 
5.615085 -3.885176 8.559112 
5.903967 -3.959520 8.842248 
5.615085 -3.885176 8.559112 
5.778209 -3.766680 8.457319 
5.903967 -3.959520 8.842248 
3.593209 -3.596857 9.041372 
3.831290 -3.717623 8.907607 
3.763909 -3.813869 9.241577 
3.763909 -3.813869 9.241577 
3.831290 -3.717623 8.907607 
3.942449 -3.931204 9.253258 
3.942449 -3.931204 9.253258 
4.059624 -3.835193 8.905049 
4.148238 -4.032250 9.257088 
4.264206 -3.863784 8.778737 
4.377579 -4.152041 9.319481 
4.148238 -4.032250 9.257088 
3.942449 -3.931204 9.253258 
3.831290 -3.717623 8.907607 
4.059624 -3.835193 8.905049 
4.569641 -3.962481 8.744667 
4.694250 -4.125314 9.014499 
4.377579 -4.152041 9.319481 
4.694250 -4.125314 9.014499 
4.835198 -4.015489 8.722380 
4.988699 -4.174534 9.001712 
4.988699 -4.174534 9.001712 
5.057745 -4.043514 8.726000 
5.206745 -4.186101 9.005573 
5.057745 -4.043514 8.726000 
5.215410 -3.979262 8.605084 
5.353442 -4.119567 8.886800 
5.206745 -4.186101 9.005573 
5.057745 -4.043514 8.726000 
5.353442 -4.119567 8.886800 
5.639451 -3.330514 7.821676 
5.342240 -3.298316 7.676343 
5.464991 -3.174226 7.581465 
4.988699 -4.174534 9.001712 
4.835198 -4.015489 8.722380 
5.057745 -4.043514 8.726000 
5.215410 -3.979262 8.605084 
5.510634 -4.051327 8.801340 
5.353442 -4.119567 8.886800 
6.796913 -3.481994 8.990945 
6.943628 -3.437035 9.154992 
6.938221 -3.698788 9.406259 
7.277673 -2.955935 9.916280 
7.259615 -2.846294 10.097317 
7.366471 -3.203623 10.376303 
3.331291 -3.365707 9.252619 
3.434301 -3.548729 9.406938 
3.400166 -3.531818 9.652794 
3.434301 -3.548729 9.406938 
3.490519 -3.546942 9.159732 
3.515222 -3.645214 9.405499 
3.490519 -3.546942 9.159732 
3.593209 -3.596857 9.041372 
3.633012 -3.726929 9.292990 
3.515222 -3.645214 9.405499 
3.633012 -3.726929 9.292990 
3.640846 -3.833364 9.628938 
3.515222 -3.645214 9.405499 
3.490519 -3.546942 9.159732 
3.633012 -3.726929 9.292990 
3.515222 -3.645214 9.405499 
3.640846 -3.833364 9.628938 
3.434301 -3.548729 9.406938 
3.640846 -3.833364 9.628938 
3.763909 -3.813869 9.241577 
3.791297 -3.971317 9.651463 
3.791297 -3.971317 9.651463 
3.942449 -3.931204 9.253258 
3.959492 -4.059484 9.563266 
3.791297 -3.971317 9.651463 
3.763909 -3.813869 9.241577 
3.942449 -3.931204 9.253258 
3.593209 -3.596857 9.041372 
3.763909 -3.813869 9.241577 
3.633012 -3.726929 9.292990 
3.640846 -3.833364 9.628938 
3.633012 -3.726929 9.292990 
3.763909 -3.813869 9.241577 
3.959492 -4.059484 9.563266 
3.942449 -3.931204 9.253258 
4.148238 -4.032250 9.257088 
6.705646 -3.865022 9.338152 
6.792027 -3.748260 9.274630 
6.880860 -4.128153 9.892882 
6.880860 -4.128153 9.892882 
6.792027 -3.748260 9.274630 
6.978497 -3.957131 9.783957 
6.978497 -3.957131 9.783957 
6.938221 -3.698788 9.406259 
7.038787 -3.686788 9.554430 
6.978497 -3.957131 9.783957 
6.792027 -3.748260 9.274630 
6.938221 -3.698788 9.406259 
6.938221 -3.698788 9.406259 
6.943628 -3.437035 9.154992 
7.038787 -3.686788 9.554430 
6.943628 -3.437035 9.154992 
7.109376 -3.558156 9.546855 
7.038787 -3.686788 9.554430 
3.345732 -3.428267 9.695231 
3.400166 -3.531818 9.652794 
3.587297 -3.856750 10.232070 
3.434301 -3.548729 9.406938 
3.640846 -3.833364 9.628938 
3.544895 -3.750441 9.743823 
3.587297 -3.856750 10.232070 
3.400166 -3.531818 9.652794 
3.544895 -3.750441 9.743823 
3.400166 -3.531818 9.652794 
3.434301 -3.548729 9.406938 
3.544895 -3.750441 9.743823 
3.544895 -3.750441 9.743823 
3.640846 -3.833364 9.628938 
3.779326 -4.085783 10.145633 
3.779326 -4.085783 10.145633 
3.640846 -3.833364 9.628938 
3.791297 -3.971317 9.651463 
6.978497 -3.957131 9.783957 
7.038787 -3.686788 9.554430 
7.081249 -3.918174 9.888361 
7.081249 -3.918174 9.888361 
7.038787 -3.686788 9.554430 
7.165548 -3.844828 9.948472 
7.038787 -3.686788 9.554430 
7.109376 -3.558156 9.546855 
7.165548 -3.844828 9.948472 
7.109376 -3.558156 9.546855 
7.196032 -3.443991 9.638745 
7.229471 -3.642515 9.888531 
7.269960 -3.874584 10.204215 
7.165548 -3.844828 9.948472 
7.229471 -3.642515 9.888531 
7.165548 -3.844828 9.948472 
7.109376 -3.558156 9.546855 
7.229471 -3.642515 9.888531 
7.196032 -3.443991 9.638745 
7.386425 -3.855766 10.498931 
7.229471 -3.642515 9.888531 
3.390840 -3.404815 10.202189 
3.320080 -3.347236 9.826835 
3.434880 -3.577133 10.073636 
3.345732 -3.428267 9.695231 
3.587297 -3.856750 10.232070 
3.434880 -3.577133 10.073636 
3.320080 -3.347236 9.826835 
3.345732 -3.428267 9.695231 
3.434880 -3.577133 10.073636 
3.390840 -3.404815 10.202189 
3.434880 -3.577133 10.073636 
3.469840 -3.613038 10.305008 
3.434880 -3.577133 10.073636 
3.587297 -3.856750 10.232070 
3.535526 -3.769313 10.228721 
3.469840 -3.613038 10.305008 
3.535526 -3.769313 10.228721 
3.566040 -3.815449 10.456588 
3.469840 -3.613038 10.305008 
3.434880 -3.577133 10.073636 
3.535526 -3.769313 10.228721 
3.509427 -3.642953 10.576708 
3.390840 -3.404815 10.202189 
3.469840 -3.613038 10.305008 
3.469840 -3.613038 10.305008 
3.566040 -3.815449 10.456588 
3.509427 -3.642953 10.576708 
3.544895 -3.750441 9.743823 
3.779326 -4.085783 10.145633 
3.705692 -4.034021 10.316775 
3.587297 -3.856750 10.232070 
3.544895 -3.750441 9.743823 
3.705692 -4.034021 10.316775 
7.269960 -3.874584 10.204215 
7.229471 -3.642515 9.888531 
7.386425 -3.855766 10.498931 
3.509427 -3.642953 10.576708 
3.566040 -3.815449 10.456588 
3.614011 -3.895097 10.784360 
3.509427 -3.642953 10.576708 
3.614011 -3.895097 10.784360 
3.590078 -3.776264 10.942871 
7.387367 -3.656632 10.358330 
7.498699 -3.944107 10.923692 
7.386425 -3.855766 10.498931 
7.269960 -3.874584 10.204215 
7.386425 -3.855766 10.498931 
7.394876 -4.024528 10.660972 
3.364308 -1.801023 9.697740 
3.125346 -1.607918 9.168660 
3.333083 -1.971178 9.761843 
7.160596 -2.578929 9.697886 
6.951671 -2.118114 9.099910 
7.068557 -2.354184 9.629708 
3.590078 -3.776264 10.942871 
3.614011 -3.895097 10.784360 
3.660160 -3.954006 11.167914 
3.590078 -3.776264 10.942871 
3.660160 -3.954006 11.167914 
3.656827 -3.854639 11.327874 
3.580673 -3.628499 11.036183 
3.590078 -3.776264 10.942871 
3.656827 -3.854639 11.327874 
3.709879 -4.015402 11.520083 
3.660160 -3.954006 11.167914 
3.750487 -4.175633 11.412045 
3.709879 -4.015402 11.520083 
3.656827 -3.854639 11.327874 
3.660160 -3.954006 11.167914 
3.709879 -4.015402 11.520083 
3.750487 -4.175633 11.412045 
3.767793 -4.184677 11.710702 
3.656827 -3.854639 11.327874 
3.709879 -4.015402 11.520083 
3.699244 -3.844080 11.610263 
3.709879 -4.015402 11.520083 
3.767793 -4.184677 11.710702 
3.769819 -4.085630 11.989049 
3.512156 -1.965511 10.075664 
3.364308 -1.801023 9.697740 
3.333083 -1.971178 9.761843 
6.951671 -2.118114 9.099910 
7.160596 -2.578929 9.697886 
7.154135 -2.630887 9.490086 
4.655879 2.029748 -1.352741 
4.821993 2.111779 -1.864190 
4.875632 1.931385 -1.366560 
7.678646 -3.762726 12.339602 
7.687326 -3.780903 12.660160 
7.719095 -3.873232 12.587911 
7.678646 -3.762726 12.339602 
7.719095 -3.873232 12.587911 
7.737228 -3.963113 12.396184 
6.813142 2.285173 -0.797323 
6.885610 2.378539 -0.401441 
6.745031 2.113384 -0.246122 
7.534195 -3.487547 11.738122 
7.629224 -3.646750 12.195354 
7.654208 -3.741950 11.977108 
7.629224 -3.646750 12.195354 
7.678646 -3.762726 12.339602 
7.654208 -3.741950 11.977108 
3.787905 -3.776781 12.085282 
3.774230 -3.943607 12.067723 
3.846424 -4.015896 12.561283 
3.774230 -3.943607 12.067723 
3.769819 -4.085630 11.989049 
3.816002 -4.122778 12.396578 
3.846424 -4.015896 12.561283 
3.774230 -3.943607 12.067723 
3.816002 -4.122778 12.396578 
3.872944 -3.816198 12.535627 
3.787905 -3.776781 12.085282 
3.846424 -4.015896 12.561283 
3.995644 -3.853605 13.255326 
3.915303 -3.946876 12.925363 
3.945301 -4.042712 13.316510 
